paper,page,line_idx,text
paper2,2,56,"engineered a haptic device that sits atop the user’s head and is able to utilize the air around the user: as demonstrated by AIREAL, an"
paper2,2,57,to position the TMS coil at strategic locations to generate haptic air vortex that stimulates the skin up to 1 m away [77]. This ap-
paper2,2,58,"sensations (i.e., either touch or touch & force) in nine locations of proach has been then extended to present tactile sensations at the"
paper2,2,59,"the users’ body: hands, arms, legs, feet, and jaw, as shown in Figure head, shoulders, and legs [29, 81]. Another approach is to attach"
paper2,2,60,1—all by stimulating the user’s sensorimotor cortex with a single a single haptic actuator to an endpoint but then move it mechan-
paper2,2,61,"magnetic-coil moved mechanically across the scalp; furthermore, ically to reach different limbs. For instance, Calico is an on-cloth"
paper2,2,62,"(3) we characterized, by means of a second user study, the user robotic platform that moves a small end-effector across the user’s"
paper2,2,63,"experience created by our device in a virtual reality application; clothes, providing vibrations from arms to legs [73]. As emergent"
paper2,2,64,"finally, (4) we mapped out the possible evolution of this concept, techniques, these are not without limitations. In the case of air"
paper2,2,65,"including its hardware challenges. vortexes, these require line of sight, intensity decays over distance,"
paper2,2,66,"Finally, we see this approach as the first step towards explor- and have a limited interactive volume, etc. Conversely, moving"
paper2,2,67,ing new methods to scale haptic feedback to multiple body areas wearables on the body is relatively slow and can require rails added
paper2,2,68,"without encumbering users’ bodies. Naturally, as a first step in this to one’s clothing, etc. Most importantly, all of these techniques"
paper2,2,69,"direction, our current implementation using transcranial magnetic cannot deliver force feedback—these provide only tactile cues (e.g.,"
paper2,2,70,"stimulation is not without shortcomings. We will discuss these in soft puffs of air or vibrations). That said, these devices conceptually"
paper2,3,1,"Haptic Source-effector: Full-body Haptics via Non-invasive Brain Stimulation CHI ’24, May 11–16, 2024, Honolulu, HI, USA"
paper2,3,2,"align with our goal, i.e., building a centralized haptic device capable which trade off accuracy for safety and wide applicability. One"
paper2,3,3,"of delivering haptics to multiple locations. In addition, these are such non-invasive technique that has been extensively explored for"
paper2,3,4,"flexible in adding new points of sensation easily (i.e., pointing the the last decades is transcranial magnetic stimulation (TMS) [30]."
paper2,3,5,"air cannon or moving the on-body robot). Thus, we are inspired by Before we turn into the details of this technique, we note that TMS"
paper2,3,6,"these centralized devices, yet seek to explore a novel approach that is not the only non-invasive brain stimulation approach; others"
paper2,3,7,breaks away from having to stimulate the endpoint. include transcranial direct-current stimulation [62] or transcranial
paper2,3,8,"focused ultrasound stimulation (tFUS) [44]. With regards to tDCS,"
paper2,3,9,it is a neuromodulation technique that uses small electrical currents
paper2,3,10,2.2 Haptic Feedback by Stimulating the
paper2,3,11,"delivered via electrodes on the scalp; as a modulation technique, it"
paper2,3,12,Midpoint (Peripheral Nerves)
paper2,3,13,typically does not have the accuracy nor amplitude to induce haptic
paper2,3,14,"An approach, which we draw inspiration from, is to create sensa- sensations and is used for neuropsychiatric conditions [61]. On"
paper2,3,15,"tions in a target area, but using actuators attached to another patch the other hand, tFUS is a nascent stimulation technique that uses"
paper2,3,16,"of skin that communicate via peripheral nerves. These techniques focused ultrasound, delivered by a transducer placed atop the scalp"
paper2,3,17,typically work by electrically stimulating nerves to induce sensa- [12]. While tFUS might eventually resolve some limitations of TMS
paper2,3,18,"tions ”remotely” at the endpoint of this nerve. This can take the (which we will discuss later in detail, e.g., device weight), its safety"
paper2,3,19,"form of touch-feedback (electro-tactile) or force-feedback stimula- protocols and guidelines are still under development, unlike those"
paper2,3,20,"tion (electrical muscle stimulation). of TMS, which have been established for decades [71]. Therefore,"
paper2,3,21,Tactile sensations from the midpoint. One way to create we decided to implement our concept using TMS.
paper2,3,22,tactile sensations without attaching a haptic end-effector to the
paper2,3,23,endpoint is to stimulate the nerve that leads to it—this is known
paper2,3,24,2.3 Transcranial Magnetic Stimulation
paper2,3,25,"as inducing a referred sensation, i.e., “somatosensory feelings that"
paper2,3,26,"are perceived to emanate from a body part other than, but in as- Transcranial Magnetic Stimulation (TMS). TMS is a technique"
paper2,3,27,"sociation with, the body part being stimulated” [53]. While this that originated in medicine/neuroscience [27], in which a magnetic"
paper2,3,28,was initially only explored in prosthetics to provide tactile feed- coil placed atop the user’s head produces a magnetic field that os-
paper2,3,29,"back to the prosthetic hands or feet of amputees [14, 48, 64], it cillates rapidly. This, in turn, creates electrical currents, known"
paper2,3,30,"has also been adapted to enable users to feel tactile sensations in as eddy currents, inside the brain [30], without the need for im-"
paper2,3,31,their hands or fingerpads without attaching electrodes directly to planted cables or electrodes [24] (as with other brain stimulation
paper2,3,32,"these areas; instead, electrodes are placed on the wrist to create techniques)—it is thus, non-invasive."
paper2,3,33,"sensations in the hand [63, 66], or other strategic locations more TMS in neuroscience as a tool to understand brain function."
paper2,3,34,proximal to the peripheral nerves such as the back-side of the hand TMS has been popularized as a tool for neuroscience since first
paper2,3,35,"[86], palm, [1] or base of the fingers [99, 100] to induce sensations demonstrated by Barker et al. in 1985 [5]. It is frequently used"
paper2,3,36,"in the fingerpads. to map brain functions to cortical areas, e.g., motor control [95],"
paper2,3,37,"Force feedback from the midpoint. Similar to this, with vision [9], language processing [23], working memory [57], and"
paper2,3,38,"electrical muscle stimulation (EMS), it is possible to create force more."
paper2,3,39,"feedback without requiring mechanical actuators (e.g., motors or TMS as a medical intervention/treatment. TMS has also"
paper2,3,40,exoskeletons). Electrical impulses are sent to electrodes placed atop been extensively used as therapy for improving motor function in
paper2,3,41,"a muscle (midpoint), which in turn cause a movement on the limb Parkinson’s patients [43], reducing epileptic seizures [26], and as a"
paper2,3,42,"(endpoint). For example, stimulating the forearm can cause the depression treatment [28]."
paper2,3,43,"fingers [83, 84] or the wrist to move [36, 49]. Similarly, stimulating Peripheral magnetic stimulation (e.g., muscles or touch)."
paper2,3,44,"the neck can move the head [85], or even stimulating the calf [32] While magnetic stimulation finds its primary use in stimulating the"
paper2,3,45,"or thigh [68] can move the foot. brain, it can also be used for peripheral nerves, placing its coil atop"
paper2,3,46,Pushing past the midpoint. While we take inspiration from muscles (similar to EMS) or skin (similar to electro-tactile). While
paper2,3,47,"these techniques, we ask the natural question: how would an inter- the latter (tactile) is rather rare, it has been used for creating tactile"
paper2,3,48,"active system look like if we moved past the midpoint? The logical sensations in mid-air without the need for direct contact [38, 39]."
paper2,3,49,"consequence of this is to actuate the source of the nervous system, The former (magnetic muscle stimulation), has been used for muscle"
paper2,3,50,"i.e., the user’s brain, to generate sensations even at larger distances rehabilitation [8], gaiting [82], and even swallowing [56]. Moreover,"
paper2,3,51,"and from a centralized haptic device. To find a suitable method to recently, it has also been used for interactive force-feedback [87]."
paper2,3,52,"stimulate the brain, we turn to the field of neuroscience where a It is worth noting that, unlike TMS, these magnetic skin/muscle"
paper2,3,53,number of brain stimulation techniques are used in research & ther- actuation systems create sensations by stimulating the periphery—
paper2,3,54,"apeutics. There are several established techniques to achieve this, these are still midpoint approaches."
paper2,3,55,"however, they range in their applicability outside of the medical TMS in interactive systems. Although it is known that TMS"
paper2,3,56,"domain. First, invasive techniques involve implanting electrodes in applied to the motor cortex induces limb movement [95] and/or"
paper2,3,57,"the brain, via a surgical procedure. Given this stringent requirement touch sensations in the hand [25], its presence in human-computer"
paper2,3,58,"of implantation, this technique (known as intracortical microstim- interaction remains limited. Recently, Bassolino et al. demonstrated"
paper2,3,59,"ulation [11]) is typically used for extreme medical cases, such as that TMS to the motor cortex improves the sense of embodiment"
paper2,3,60,researching prosthetics with tactile feedback for amputees [24]. in a VR rubber hand illusion [6]. While this implies the utility of
paper2,3,61,"On the other side of the spectrum stand non-invasive techniques, haptic feedback via TMS, to our knowledge, there have been no"
paper2,4,1,"CHI ’24, May 11–16, 2024, Honolulu, HI, USA Yudai Tanaka et al."
paper2,4,2,Figure 2: Overview of our mechanical actuator to interactively displace the TMS coil over key areas of the user’s brain.
paper2,4,3,interactive devices that leverage TMS to extend haptics to the user’s Robotic platform. The key component in our hardware imple-
paper2,4,4,full body. mentation is a robotic gantry that mechanically moves the TMS
paper2,4,5,coil across key areas of the user’s scalp. Our design is inspired by
paper2,4,6,3 IMPLEMENTING SOURCE-EFFECTOR VIA a traditional X-Y-Z gantry system commonly found in CNC ma-
paper2,4,7,"TMS chines [51], but with key modifications that allow it to: (1) most"
paper2,4,8,"importantly, conform to the curvature of the scalp around the pitch"
paper2,4,9,"To help readers replicate our design, we now provide the necessary"
paper2,4,10,"axis (i.e., front/back), which is estimated to be ∼18 degrees for"
paper2,4,11,"technical details (hardware & software), alongside a discussion of"
paper2,4,12,"the sensorimotor cortex area, based on our measurement from a"
paper2,4,13,important safety considerations for any future interactive system
paper2,4,14,"standard head shape dataset [46]; (2) accommodate different heads,"
paper2,4,15,"based on TMS. Furthermore, to accelerate replication, we provide"
paper2,4,16,including different curvatures and sizes; (3) actuate with sufficient
paper2,4,17,all the source code & hardware of our implementation1
paper2,4,18,force to move a medical-grade TMS coil (∼1 kg); (4) actuate with
paper2,4,19,Design rationale. As the first instantiation of the concept of a
paper2,4,20,"steps smaller than 8.5 mm, as determined by our Study#1; and, fi-"
paper2,4,21,"head-worn centralized haptic device, we focused on understanding"
paper2,4,22,"nally, (5) provide a structure that can be either directly mounted to a"
paper2,4,23,the range of sensations & locations that can be created using TMS
paper2,4,24,"VR headset or suspended from the ceiling (as in [52, 78]). To satisfy"
paper2,4,25,"rather than optimizing for form-factor or ergonomics. As such, we"
paper2,4,26,these requirements we engineered the actuation system shown in
paper2,4,27,opted to implement a versatile design that could move a powerful
paper2,4,28,Figure 2.
paper2,4,29,medical-grade TMS coil. This gave us maximum flexibility in our
paper2,4,30,"Actuators. We feature three actuators, respectively, to move the"
paper2,4,31,"findings, as the coil has excellent stimulation depth; in other words,"
paper2,4,32,"coil in the X-(ear-to-ear translation), Y-(nose-to-back translation),"
paper2,4,33,"using smaller coils would result in a smaller device, but would not"
paper2,4,34,and Z-(height away from the scalp) axes. Since the X-axis exhibits
paper2,4,35,allow us to learn the full range of haptics that TMS can unleash.
paper2,4,36,"most curvature as the coil moves towards the ear, we actuate it"
paper2,4,37,Now that we know the range of haptics that can be generated via
paper2,4,38,via a servo motor (Feetech FT5335M; maximum torque=392N·cm)
paper2,4,39,"TMS (Study#1) and the afforded user experiences (Study#2), we"
paper2,4,40,"with a built-in encoder, this offers a reliable, fairly compact, strong"
paper2,4,41,are poised to also explore new design trade-offs. These include the
paper2,4,42,way to actuate the coil—as the coil moves closer to the ear it exerts
paper2,4,43,potential use of multiple smaller coils rather than moving a single
paper2,4,44,more torque force to the servo lever. As we found in our tech-
paper2,4,45,"powerful coil, which we will discuss later."
paper2,4,46,"nical evaluation, we can move the servo reliably & repeatably at"
paper2,4,47,4.2 mm steps. For the Z-axis (height away from the scalp) we em-
paper2,4,48,3.1 Hardware Implementation
paper2,4,49,ploy a linear actuator (Actuonix L16-P; gear ratio=63:1; maximum
paper2,4,50,"We engineered the actuation system shown in Figure 2, capable of load=100N) with a built-in encoder, mounted directly to the lever of"
paper2,4,51,"moving a TMS coil (Magstim D702 butterfly coil) around the user’s the aforementioned servo. Finally, for the Y-axis (as the coil moves"
paper2,4,52,"head, which is connected to a medical-grade magnetic stimulator from nose to back) we also use a linear motor (Actuonix P8-P; gear"
paper2,4,53,(Magstim Super Rapid2). ratio=165:1; maximum load=110N) with a built-in encoder. The
paper2,4,54,"Y-axis is mounted to the endpoint of the Z-axis actuator and, ulti-"
paper2,4,55,"1https://lab.plopes.org/#source-effector mately, holds the coil via a custom metallic adaptor. As we found"
paper2,5,1,"Haptic Source-effector: Full-body Haptics via Non-invasive Brain Stimulation CHI ’24, May 11–16, 2024, Honolulu, HI, USA"
paper2,5,2,"in our technical evaluation, we can move the Y-and Z-actuators serial command using MagPy. As a result, the stimulator charges its"
paper2,5,3,"reliably & repeatably at 1.9 mm and 2.6 mm steps respectively. So capacitor arrays at the requested intensity. In parallel, the Unity3D"
paper2,5,4,"far, what we described is a typical gantry (with carefully chosen application also sends serial commands to the motor controller to"
paper2,5,5,"actuators that are strong enough to move the TMS coil), however, move the coil to a target area. Once the coil has reached the position"
paper2,5,6,"with the standard design with fixed perpendicular axes, we would and five seconds have elapsed since the previous stimulation (see"
paper2,5,7,"not be able to account for the head’s curvature. This would require 3.3 Safety), the Unity3D application sends another OSC command"
paper2,5,8,"at least adding more actuators to tilt the coil. Instead, to avoid more to our middleware to trigger the TMS stimulation using three con-"
paper2,5,9,"actuators, we opted to build a structure with passive mechanisms. secutive 300-`s biphasic cosine cycle pulses [50], each separated"
paper2,5,10,"In the following, we describe the structural elements that make this by a 50-millisecond interval. Finally, the resulting current flow"
paper2,5,11,"possible. through the coil creates the oscillating magnetic field, delivering"
paper2,5,12,"Structural elements. To account for curvature, the Z-axis the stimulation to the target brain region."
paper2,5,13,"needs to be lifted as the coil traverses the head. One option, that"
paper2,5,14,"we explored in the early phase of the engineering, was to let the"
paper2,5,15,3.3 Safety
paper2,5,16,"coil hang entirely at the end of the Y-axis, with no further structure"
paper2,5,17,to support it. This is similar to some CNC machines that optimize Risks of TMS. Like any other electrical or brain stimulation tech-
paper2,5,18,"for space and do not feature two rails per degree of freedom (e.g., nique, TMS is not without its associated risks. These are primarily"
paper2,5,19,"EasyThreed X1). However, we noted this increased the slack and local skin-tingling at the scalp or magnetic interference with im-"
paper2,5,20,"backlash due to the coil’s weight. As such, we added a mount on planted devices, which can be avoided through user screening and"
paper2,5,21,"the faceplate of the VR headset (Meta Quest 2), which is depicted the proper selection of stimulation parameters [71]. Moreover, ac-"
paper2,5,22,in Figure 2. The faceplate was drilled and secured to our custom cording to a set of safety & ethics guidelines for TMS released in
paper2,5,23,"mount using M4 screws and a ball bearing. To enable movement 2021 [70], as long as TMS is applied to subjects without epilepsy,"
paper2,5,24,"with the new mount point, we incorporated a passive mechanism no lasting adverse events (e.g., seizures) have been reported. This"
paper2,5,25,"comprised of linear rails and bearings (Figure 2). This design allows claim is further supported by a comprehensive review of TMS, in-"
paper2,5,26,"the Z-axis linear actuation to tilt the coil around the pitch axis, cluding long-term use of up to 26 months [22]. TMS is also an"
paper2,5,27,"adapting to the nose-to-back curvature of the scalp. Lastly, the FDA (Food and Drug Administration) approved technique for ther-"
paper2,5,28,secondary mount attaches to the back of the VR headset’s strap apeutic purposes [18]. The minimal risk of TMS is ensured by
paper2,5,29,using a custom 3D-printed bracket. properly screening the population and limiting stimulation within
paper2,5,30,Alternative designs. Many other designs are certainly possible the known safety range.
paper2,5,31,"and ours depicts one possibility. For instance, one could add a User screening. In adherence to the safety guidelines [70, 71],"
paper2,5,32,"hemispheric rail connecting the sides of the VR headset’s strap to a we strictly applied the following user eligibility criteria. First, we"
paper2,5,33,"passive rail, thus guiding the coil with greater precision. However, did not recruit participants with medical conditions that could in-"
paper2,5,34,"after experimenting with this, we noted that this also has drawbacks: crease the risks associated with TMS (i.e., epilepsy, or history of"
paper2,5,35,"(1) it prevents the headset’s strap-size adjustment from working, seizures). Second, in line with the safety guidelines for fMRI [20],"
paper2,5,36,"rendering our system fixed in size unlike our current design (i.e., the we did not recruit participants with implanted devices (e.g., pace-"
paper2,5,37,"rails properly slide as the user adjusts the headset for their size); and makers, metal implants) to prevent unintended interactions with"
paper2,5,38,"(2) It restricts the coil’s movement to a single line over the cortex, the electromagnetic field generated by the coil. We also ensured"
paper2,5,39,"eliminating the possibility of diagonal movement. Additionally, it ethical compliance by obtaining informed consent from partici-"
paper2,5,40,"is important to note that our evaluation showed our system has pants prior to using our device—overall, these screening criteria"
paper2,5,41,already achieved sufficient accuracy to stimulate the sensations are mostly analogous to those for EMS [41].
paper2,5,42,found in Study#1. Stimulation parameters. Rossi et al.’s guidelines provide a
paper2,5,43,range of stimulation parameters that ensure minimal risks during
paper2,5,44,TMS [71]. These specify the maximum stimulation duration and
paper2,5,45,3.2 Software Implementation
paper2,5,46,the necessary break period between stimulations as a function of
paper2,5,47,"To control our medical-grade TMS stimulator, we implemented a the stimulation frequency. For instance, for a 20 Hz stimulation,"
paper2,5,48,"custom middleware via MagPy Python Toolbox [54], which routed the guidelines prescribe a safe continuous stimulation up to 400"
paper2,5,49,"serial communication to the stimulator and received Open Sound ms (i.e., 8 consecutive pulses). Following this guideline, we use"
paper2,5,50,Control (OSC) commands. Our main applications for both studies the stimulation parameter of three consecutive pulses with 50 ms
paper2,5,51,"ran on Unity3D, which dispatched OSC commands to our custom intervals—a conservative & safe approach using less than half of"
paper2,5,52,"middleware for TMS, and serial commands to a SAMD21-XIAO the maximum pulse count that is deemed safe. Moreover, for these"
paper2,5,53,"microcontroller connected to the motors and encoders. For tracking stimulation parameters, Rossi et al. further recommend adding a"
paper2,5,54,"the hands and feet, we used HTC VIVE 3.0 Trackers attached to the five-second break between stimulation sequences. As such, our"
paper2,5,55,"user’s extremities, and integrated their tracking information into software apparatus does not allow the TMS stimulation to be re-"
paper2,5,56,Quest 2’s headset tracking using Open VR Space Calibrator [45]. activated unless five seconds have elapsed prior to the preceding
paper2,5,57,"Stimulation flow. When a VR experience requests feedback, stimulation. This additional safety was also incorporated into our"
paper2,5,58,"the following process triggers the stimulation: the Unity3D applica- VR experience used in Study#2, by adjusting aspects such as the"
paper2,5,59,tion communicates the required stimulation intensity to the Python timing of the enemy’s attacks or charge-up duration for the user’s
paper2,5,60,"middleware via OSC, which is then conveyed to the stimulator as a projectile launcher."
paper2,6,1,"CHI ’24, May 11–16, 2024, Honolulu, HI, USA Yudai Tanaka et al."
paper2,6,2,Figure 3: (a) Measurement setup for the actuation characterization. (b) Mean errors and standard deviations (SD) for all targets.
paper2,6,3,"Runtime safety. For runtime safety, we implemented an emer- Range of motion. We characterized the range of motion for"
paper2,6,4,"gency stop function in our Unity application, which immediately each motor axis. We found that the rotation of the servo motor"
paper2,6,5,shuts off both the TMS stimulation (hardware switch) and motor (X-axis) spans 24 cm across the head. The actuation range of the
paper2,6,6,"power (hardware switch). Y-axis linear actuator equates to 7.4 cm across the head, and the"
paper2,6,7,Z-axis linear actuator’s range corresponds to a 24-degree tilt of the
paper2,6,8,4 TECHNICAL EVALUATION coil in the pitch axis.
paper2,6,9,Minimum step-size. We characterized the step-sizes that the
paper2,6,10,We conducted two technical characterizations: (1) device charac-
paper2,6,11,coil can robustly move on the scalp using its servos and linear
paper2,6,12,"terization (i.e., end-to-end latency, noise, weight), and (2) actu-"
paper2,6,13,"actuators, which we found to be: 4.2 mm, 1.9 mm, and 2.6 mm for"
paper2,6,14,"ation characterization (i.e., accuracy in moving the coil on the"
paper2,6,15,"the X-, Y-, and Z-axes respectively."
paper2,6,16,user’s scalp).
paper2,6,17,Actuation consistency. The most important factor is the ability
paper2,6,18,to consistently replicate target coil positions multiple times after
paper2,6,19,4.1 Device Characterization
paper2,6,20,"calibration, i.e., measuring the motors’ drift. For this test, we in-"
paper2,6,21,End-to-end latency. We measured an end-to-end latency of 16 ms structed the system to actuate to eight known targets in the four
paper2,6,22,using a 240fps camera that also recorded sound—this is a complete cardinal directions at two distances that were pre-defined. In these
paper2,6,23,"round-trip, from an event in Unity3D to the audible sound of a TMS measurements, the coil was first set to the initial position where the"
paper2,6,24,"pulse. For simplification, the coil was already at the target, we will center of the coil coincided with the center of the mannequin’s scalp."
paper2,6,25,"later characterize the actuation speed delay while moving the coil. Then, the coil was actuated at the speed employed in our Study#2"
paper2,6,26,"Operating noise. We measured the sound generated by our (50mm/s on X-axis, 8mm/s on Y-axis, and 18mm/s on Z-axis), After"
paper2,6,27,"TMS using a decibel meter (AS824) placed at the height of a user’s stopping, we calculated the error. We repeated this 10 times for"
paper2,6,28,"ear (ten repetitions). We measured an average peak of 79.8 dB at the each target to obtain a variability, as a metric of robustness. Figure"
paper2,6,29,"average TMS intensity used in Study#2 (actuating the leg, which 3 (b) shows our results. We found that the average error across the"
paper2,6,30,"requires the most amplitude). In comparison, haptic devices such as targets was 1.4 mm (SD=0.7) on the X-axis (left/right) and 1.5 mm"
paper2,6,31,"propeller-based tend to be louder (e.g., [72] produces up to 95.3dB). (SD=0.4) on the Y-axis (front/back). Consequently, this actuation"
paper2,6,32,"Also, propeller-based devices actuate for several seconds or even consistency, along with the minimum step sizes, confirmed that"
paper2,6,33,"stay on for minutes, instead, our TMS produces sounds for only our system surpasses the required precision of 8.5 mm."
paper2,6,34,150 ms. Actuation latency. We measured the time that our actuation
paper2,6,35,"Device weight. The total weight of the device is 3.1 kg (mea- system would require in a worst-case scenario, where the coil needs"
paper2,6,36,"sured with a Camry Digital Scale, 50g resolution), which consists to travel from the jaw location on the left side to its counterpart on"
paper2,6,37,of 1.1 kg from the effective weight of the TMS coil when worn the right. Drawing from the average unit distance between different
paper2,6,38,"and connected to the stimulator and 2.0 kg from our mechanical stimulation targets on the scalp as determined in our Study#1, we"
paper2,6,39,"actuators, rails, and attachments. set the distance for this case to be 13.6 cm. We found it takes 3.2"
paper2,6,40,seconds for our system to cover this furthest distance.
paper2,6,41,4.2 Coil Actuation Characterization
paper2,6,42,"5 CONTRIBUTION, BENEFITS & LIMITATIONS"
paper2,6,43,"As we will see in our Study#1, we observed that the shortest distance"
paper2,6,44,"between adjacent locations on participants’ scalps that correspond Our key contribution is a novel interface concept, haptic source-"
paper2,6,45,"to haptics on different limbs, was approximately 17 mm. Conse- effector, which we explore as an alternative direction to scaling"
paper2,6,46,"quently, we required an actuator that meets this level of precision, haptic interfaces to be able to render full-body sensations from a"
paper2,6,47,"ideally with a resolution of at least half that distance, i.e., 8.5 mm. centralized on-body device."
paper2,6,48,Measurement setup. All the evaluation in this section was Our approach has four key benefits: (1) One actuator for full-
paper2,6,49,conducted with a HTC VIVE 3.0 tracker (with a tracking accuracy body haptics: unlike haptic systems created by a constellation of
paper2,6,50,"of 0.3 mm [7]) attached to the coil of our complete system worn by many devices, our implementation has only one centralized point"
paper2,6,51,a mannequin head (Figure 3a). We used our Unity3D application of contact with the user’s brain; this is beneficial in that it demon-
paper2,6,52,to control the motors while recording the tracker’s position. Note strates a path forward to scaling haptics without the complexities
paper2,6,53,that the positional difference between the tracker and the center associated with wearing many actuators. (2) Easily reconfig-
paper2,6,54,"of the coil was compensated via an offset applied in the Unity3D urable: as our TMS coil moves over the user’s scalp, it gains access"
paper2,6,55,spatial coordinates. to eliciting tactile/force sensations across many parts of the user’s
paper2,7,1,"Haptic Source-effector: Full-body Haptics via Non-invasive Brain Stimulation CHI ’24, May 11–16, 2024, Honolulu, HI, USA"
paper2,7,2,"body, thus the device can reconfigure by moving to a new stimu- as observing any resulting limb movements—this study design was"
paper2,7,3,lation location of the user’s brain—contrast the distance that an based on traditional neuroscientific methods used by prior work to
paper2,7,4,"actuator would have to be moved if swapped from hands to feet investigate motor responses to TMS [13, 95], as well as perceived"
paper2,7,5,"(source-effector’s movement on the scalp is 50-times smaller than locations [74, 94] or qualities [2, 76] of electro-tactile stimulation."
paper2,7,6,that). (3) Freeing up the body: because source-effector only sits The study was approved by our Institutional Review Board (IRB21-
paper2,7,7,"on the head, it frees up the rest of the body from hardware—no 0055)."
paper2,7,8,need to wear end-effectors which would otherwise limit the user’s
paper2,7,9,ability to feel sensations in their hands or feet; (4) Force & touch:
paper2,7,10,6.1 Study Design
paper2,7,11,since any sensory information takes the form of electrical currents
paper2,7,12,"passing through neurons in the brain, our approach renders both Participants. We recruited 12 participants from our institution"
paper2,7,13,"touch & forces—two different modalities that conventionally re- (7 identified as male, 5 as female, average age = 23.2 years, SD ="
paper2,7,14,"quire two different types of actuators (e.g., vibrotactile motors and 2.2). All participants were right-handed. The participants were"
paper2,7,15,force-based exoskeletons). compensated with $30 USD.
paper2,7,16,Limitations. We acknowledge that our current implementation Apparatus. We used a medically compliant magnetic stimulator
paper2,7,17,of source-effector based on TMS has its limitations and every bene- (Magstim Super Rapid2) with a butterfly coil (Magstim D702). The
paper2,7,18,"fit has associated caveats. First, while our concept is novel in that a participant sat in a reclined chair, wearing earplugs and a white"
paper2,7,19,"single point of instrumentation can realize haptics in many body fabric cap on their scalp, which allowed the experimenter to mark"
paper2,7,20,"locations, this instrumentation is currently heavy. Second, this the stimulation locations prior to actual trials. For reporting elicited"
paper2,7,21,"point of instrumentation leaves plenty to be optimized for in terms touch sensations, we provided participants with an iPad and Apple"
paper2,7,22,of comfort (not only total weight but distribution of weight too). pencil running our GUI application. This enabled them to draw the
paper2,7,23,"Third, while this haptic actuator is unique in its ability to reconfig- perceived sensation area on front/back views of a human model."
paper2,7,24,"ure to stimulate new body locations, the fundamental limits of TMS They reported the quality of the sensation by selecting from the"
paper2,7,25,"dictate the expressivity of this approach—like any other technique following six keywords: “tapping”, “vibrating”, “tingling”, “press-"
paper2,7,26,"based on stimulating neurons, TMS is also non-selective, i.e., elec- ing”, “skin-stretching”, and “thermal”. For evaluating force feedback"
paper2,7,27,"trical eddy currents traverse through many neurons at once, which from TMS, we video-recorded participants throughout the study"
paper2,7,28,"limits induced sensations (i.e., touch & forces, but not thermal), and post-annotated any involuntary joint movements via TMS that"
paper2,7,29,"limits spatial fidelity (i.e., we cannot stimulate small brain areas occurred during each trial."
paper2,7,30,"and those corresponding to high thresholds such as the torso), and Stimulation. We stimulated the right hemisphere of the senso-"
paper2,7,31,"modality isolation (e.g., force-feedback occurs with touch). More- rimotor cortex (corresponding to the left side of the body [35]) with"
paper2,7,32,"over, we discuss more detailed limitations in our roadmap as we three consecutive 320 `s TMS pulses separated by 50 ms, resulting"
paper2,7,33,believe that these point to a set of challenges worth pursuing to in a stimulation of ∼150 ms. While we opted to only stimulate the
paper2,7,34,"further unlock TMS’ interactive potential. right side of the brain to avoid fatigue, the results will be gener-"
paper2,7,35,"Finally, we reflect on the nature of our proposal: the TMS tech- alizable to the left side. In fact, we purposefully picked this side"
paper2,7,36,nique we employed is not new—it originates from neuroscience and because it allowed us to measure the worst-case scenario since the
paper2,7,37,"medicine as a method to understand our brain function. However, other side (dominant side) of the brain is known more sensitive to"
paper2,7,38,the value of our proposal also lies in the translation of this medical TMS [92].
paper2,7,39,"tool as a new way for full-body haptics. In fact, similar translational Defining the stimulation locations. We identified two loca-"
paper2,7,40,"efforts have previously advanced our field, e.g., the PossessedHand tions on the participant’s scalp that yielded minimum stimulation"
paper2,7,41,"[69] translated a 50-year-old medical tool (i.e., EMS) into our field, intensities to elicit observable limb movement (i.e., motor threshold)"
paper2,7,42,"leading to a growth in force-feedback research. Likewise, our effort for the hand and foot. For this, the experimenter moved the coil"
paper2,7,43,"is the first to translate transcranial magnetic stimulation from the following the grid-search method used by Franza et al. [25], while"
paper2,7,44,realm of neuroscience into new knowledge for designing brain- adjusting the intensity based on Awiszus’ method [3]. After setting
paper2,7,45,"haptic systems. the hand and foot locations, we defined the final nine locations on"
paper2,7,46,a line between them. These were equidistant at one-sixth of the
paper2,7,47,6 STUDY#1: GENERATING HAPTIC distance between the hand and foot locations.
paper2,7,48,Procedure. We started trials at the foot location. For each loca-
paper2,7,49,SENSATIONS ACROSS THE BODY WITH
paper2,7,50,"tion, the intensity was set to 10% below the hand’s motor threshold."
paper2,7,51,BRAIN STIMULATION
paper2,7,52,The amplitude of TMS stimulation was reported in percentage (100%
paper2,7,53,"In our first study, we focused on characterizing the range of our is the stimulator’s maximum). During a trial, the experimenter stim-"
paper2,7,54,"source-effector concept when implemented by means of medical- ulated the target location. Afterward, the participant reported the"
paper2,7,55,"grade transcranial magnetic stimulation (TMS), by measuring: (1) strongest point and area of a perceived touch as well as a keyword"
paper2,7,56,"in what locations can haptic sensations be created using TMS? and, (or if nothing was felt). Then, the experimenter increased the inten-"
paper2,7,57,"(2) what types of haptic sensations can TMS create? sity by 5% while ensuring the participant’s comfort & consent, and"
paper2,7,58,"As such, a TMS-trained experimenter stimulated the nine pre- moved to the next trial. This process continued until the participant"
paper2,7,59,defined locations on the right hemisphere of participants’ sensori- reported the same location and same quality of sensations for two
